ComputerName,user_state,HardwareVendor,HardwareModel,device_os,Device Group
LOFT-W3537,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W3081,SUSPENDED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W3264,SUSPENDED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W3213,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W3302,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W3438,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W3620,,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W0372,ACTIVATED,Dell Inc.,Latitude 3400,Windows,GRP-BR-Windows
LOFT-W6014,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6040,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W2345,ACTIVATED,Dell Inc.,Latitude 3410,Windows,GRP-BR-Windows
LOFT-W6037,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W3510,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W0785,,Dell Inc.,Latitude 3400,Windows,GRP-BR-Windows
LOFT-W2014,ACTIVATED,Dell Inc.,Latitude 3400,Windows,GRP-BR-Windows
LOFT-W3551,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W0677,ACTIVATED,Dell Inc.,Latitude 3490,Windows,GRP-BR-Windows
LOFT-W6111,,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W3131,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6092,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W3353,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W0373,,Dell Inc.,Latitude 3400,Windows,GRP-BR-Windows
LOFT-W6134,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-SPW-3024,ACTIVATED,Dell Inc.,Latitude 3410,Windows,GRP-BR-Windows
LOFT-SPW-3114,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W3746,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W3209,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W3607,SUSPENDED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W-6301,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W0695,,Dell Inc.,Latitude 3490,Windows,GRP-BR-Windows
LOFT-W6259,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6133,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6009,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6052,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W2285,ACTIVATED,Dell Inc.,Latitude 3410,Windows,GRP-BR-Windows
LOFT-W0352,,Dell Inc.,Latitude 3400,Windows,GRP-BR-Windows
LOFT-W3578,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W3548,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W0589,,Dell Inc.,Latitude 3490,Windows,GRP-BR-Windows
LOFT-W0354,ACTIVATED,Dell Inc.,Latitude 3400,Windows,GRP-BR-Windows
LOFT-W6546,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W3830,ACTIVATED,Avell High Performance,A70 MOB,Windows,GRP-BR-Windows
LOFT-W3417,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W3290,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6236,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W3431,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W0450,,Dell Inc.,Latitude 3490,Windows,GRP-BR-Windows
LOFT-W3611,SUSPENDED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W3407,,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W2266,ACTIVATED,Dell Inc.,Latitude 3410,Windows,GRP-BR-Windows
LOFT-W0776,,Dell Inc.,Latitude 3400,Windows,GRP-BR-Windows
LOFT-W0459,ACTIVATED,Dell Inc.,Latitude 3490,Windows,GRP-BR-Windows
LOFT-W2479,,Dell Inc.,Latitude 3410,Windows,GRP-BR-Windows
LOFT-W3600,SUSPENDED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W3205,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W3594,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6095,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W0813,,Avell High Performance,Avell G1555 MUV / A62 MUV,Windows,GRP-BR-Windows
LOFT-W3143,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W2296,SUSPENDED,Dell Inc.,Latitude 3410,Windows,GRP-BR-Windows
LOFT-W6054,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W2278,,Dell Inc.,Latitude 3410,Windows,GRP-BR-Windows
LOFT-W3386,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W3174,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W3341,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6036,,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W3531,,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W3352,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W3182,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W0777,SUSPENDED,Dell Inc.,Latitude 3400,Windows,GRP-BR-Windows
LOFT-W3660,,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W3308,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W3050,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-SPW-3371,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W3344,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W3378,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W3404,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W3539,SUSPENDED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-SPW-0474,ACTIVATED,Dell Inc.,Vostro 5471,Windows,GRP-BR-Windows
LOFT-W3638,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6332,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W3555,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W3370,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W3140,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W2693,ACTIVATED,Dell Inc.,Latitude 3410,Windows,GRP-BR-Windows
LOFT-W0683,ACTIVATED,Dell Inc.,Latitude 3490,Windows,GRP-BR-Windows
LOFT-SPW-3416,,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W3006,ACTIVATED,Dell Inc.,Latitude 3410,Windows,GRP-BR-Windows
LOFT-W3474,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W2486,ACTIVATED,Dell Inc.,Latitude 3410,Windows,GRP-BR-Windows
LOFT-W3133,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W3470,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W3664,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6333,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W3744,,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W0979,ACTIVATED,Dell Inc.,Latitude 3400,Windows,GRP-BR-Windows
LOFT-W2267,ACTIVATED,Dell Inc.,Latitude 3410,Windows,GRP-BR-Windows
LOFT-W3500,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6228,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W0473,SUSPENDED,Dell Inc.,Latitude 3490,Windows,GRP-BR-Windows
LOFT-W6048,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W2165,ACTIVATED,Dell Inc.,Latitude 3410,Windows,GRP-BR-Windows
LOFT-W3192,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W3000,ACTIVATED,Dell Inc.,Latitude 3410,Windows,GRP-BR-Windows
LOFT-W2346,,Dell Inc.,Latitude 3410,Windows,GRP-BR-Windows
LOFT-W0185,ACTIVATED,Dell Inc.,Latitude 3490,Windows,GRP-BR-Windows
LOFT-W0756,,Dell Inc.,Latitude 3400,Windows,GRP-BR-Windows
LOFT-W0629,ACTIVATED,Dell Inc.,Latitude 3490,Windows,GRP-BR-Windows
LOFT-W6065,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6021,SUSPENDED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W3747,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W2218,SUSPENDED,Dell Inc.,Latitude 3410,Windows,GRP-BR-Windows
LOFT-W3001,,Dell Inc.,Latitude 3410,Windows,GRP-BR-Windows
LOFT-W2137,,Dell Inc.,Latitude 3410,Windows,GRP-BR-Windows
LOFT-W2142,,Dell Inc.,Latitude 3410,Windows,GRP-BR-Windows
LOFT-W2252,ACTIVATED,Dell Inc.,Latitude 3410,Windows,GRP-BR-Windows
LOFT-W2658,ACTIVATED,Dell Inc.,Latitude 3410,Windows,GRP-BR-Windows
LOFT-W3327,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W3446,SUSPENDED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W3374,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W3072,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W3312,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W3702,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W3054,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W3082,,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W3191,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W3089,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W3051,SUSPENDED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W3101,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6132,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W3464,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W2677,ACTIVATED,Dell Inc.,Latitude 3410,Windows,GRP-BR-Windows
LOFT-W3695,,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W3533,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W3476,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W3525,SUSPENDED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W3642,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W3127,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W3219,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W3016,,Dell Inc.,Latitude 3410,Windows,GRP-BR-Windows
LOFT-W3497,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W3028,ACTIVATED,Dell Inc.,Latitude 3410,Windows,GRP-BR-Windows
LOFT-W3279,SUSPENDED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W3390,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W2187,ACTIVATED,Dell Inc.,Latitude 3410,Windows,GRP-BR-Windows
LOFT-W2189,,Dell Inc.,Latitude 3410,Windows,GRP-BR-Windows
LOFT-W2500,,Dell Inc.,Latitude 3410,Windows,GRP-BR-Windows
LOFT-W3590,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W3737,,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W2239,ACTIVATED,Dell Inc.,Latitude 3410,Windows,GRP-BR-Windows
LOFT-W3005,SUSPENDED,Dell Inc.,Latitude 3410,Windows,GRP-BR-Windows
LOFT-W2334,ACTIVATED,Dell Inc.,Latitude 3410,Windows,GRP-BR-Windows
LOFT-W2213,ACTIVATED,Dell Inc.,Latitude 3410,Windows,GRP-BR-Windows
LOFT-W6237,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6032,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6585,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6272,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6347,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6062,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6367,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6361,,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6051,SUSPENDED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6008,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6027,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6306,SUSPENDED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6304,,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6143,SUSPENDED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6575,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6552,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6551,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6558,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6185,,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6076,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-SPW-3309,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6324,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6219,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6107,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6137,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6582,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6401,,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6109,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6573,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W0731,SUSPENDED,Dell Inc.,Latitude 3400,Windows,GRP-BR-Windows
LOFT-W2069,ACTIVATED,Dell Inc.,Latitude 3400,Windows,GRP-BR-Windows
LOFT-W0440,,Dell Inc.,Latitude 3490,Windows,GRP-BR-Windows
LOFT-W0934,,Dell Inc.,Latitude 3400,Windows,GRP-BR-Windows
LOFT-W0259,ACTIVATED,Dell Inc.,Latitude 3490,Windows,GRP-BR-Windows
LOFT-W0727,ACTIVATED,Dell Inc.,Latitude 3400,Windows,GRP-BR-Windows
LOFT-W0817,ACTIVATED,Avell High Performance,Avell G1555 MUV / A62 MUV,Windows,GRP-BR-Windows
LOFT-W0837,ACTIVATED,Avell High Performance,Avell G1555 MUV / A62 MUV,Windows,GRP-BR-Windows
LOFT-W0810,ACTIVATED,Avell High Performance,Avell G1555 MUV / A62 MUV,Windows,GRP-BR-Windows
LOFT-W834,ACTIVATED,Avell High Performance,Avell G1555 MUV / A62 MUV,Windows,GRP-BR-Windows
LOFT-W702,ACTIVATED,Avell High Performance,Avell G1555 MUV / A62 MUV,Windows,GRP-BR-Windows
LOFT-W6275,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6404,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6130,,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6019,,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6391,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6527,,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6382,,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6239,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6373,SUSPENDED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6521,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6354,SUSPENDED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6378,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6536,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6222,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6535,,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6323,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6341,,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6340,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6077,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6084,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6524,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6525,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6141,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6042,,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6576,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6210,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6476,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6041,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6238,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6343,SUSPENDED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6006,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6200,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6307,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6337,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6376,,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6534,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6061,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6056,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6248,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6419,,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6543,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6529,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6515,,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6179,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6224,,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6386,,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6184,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6232,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6302,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6398,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6298,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6099,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6249,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6380,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6225,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6055,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6445,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6266,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6235,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6377,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6023,SUSPENDED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W3215,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6093,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6456,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6477,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6462,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6070,SUSPENDED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6441,SUSPENDED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6474,SUSPENDED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6353,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6069,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6481,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6463,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6500,SUSPENDED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6413,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6352,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6171,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6168,,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6153,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6336,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6489,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6496,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6192,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6424,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6159,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6461,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6475,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6400,SUSPENDED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6221,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6458,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6351,SUSPENDED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6491,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6436,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6509,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6186,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6442,,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6245,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6147,SUSPENDED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6417,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6384,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6363,,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6448,ACTIVATED,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
LOFT-W6312,,Dell Inc.,Latitude 3420,Windows,GRP-BR-Windows
